date,symbol,open,high,low,close,volume
2024-07-19,ETH,3425.94,3542.18,3376.46,3506.0,1249532745.89
2024-07-20,ETH,3506.0,3541.04,3482.21,3518.85,545578065.02
2024-07-21,ETH,3518.85,3547.99,3413.6,3536.46,829407003.8
2024-07-22,ETH,3536.46,3563.26,3424.39,3441.05,1021404115.3
2024-07-23,ETH,3441.05,3541.2,3390.66,3483.07,1727769821.29
2024-07-24,ETH,3483.07,3488.34,3305.26,3335.15,1276136904.66
2024-07-25,ETH,3335.15,3342.09,3086.98,3174.48,1993255125.39
2024-07-26,ETH,3174.48,3286.14,3170.16,3274.89,1143687551.64
2024-07-27,ETH,3274.89,3328.21,3191.5,3249.36,870351113.68
2024-07-28,ETH,3249.36,3284.22,3198.42,3270.15,552126414.21
2024-07-29,ETH,3270.15,3396.47,3257.12,3317.94,1337423635.28
2024-07-30,ETH,3317.94,3365.72,3233.0,3278.41,1159118253.15
2024-07-31,ETH,3278.41,3348.14,3212.6,3231.84,1237697272.51
2024-08-01,ETH,3231.84,3242.01,3077.63,3200.67,1539066982.82
2024-08-02,ETH,3200.67,3215.63,2963.83,2985.72,1612368844.34
2024-08-03,ETH,2985.72,3016.01,2857.64,2902.09,1156019177.73
2024-08-04,ETH,2902.09,2932.92,2631.57,2688.08,1318526624.61
2024-08-05,ETH,2688.08,2695.99,2121.38,2420.39,3591927547.03
2024-08-06,ETH,2420.39,2555.03,2416.38,2462.39,1782189220.6
2024-08-07,ETH,2462.39,2552.44,2309.57,2343.5,1768819066.35
2024-08-08,ETH,2343.5,2725.27,2321.44,2683.62,1720305405.81
2024-08-09,ETH,2683.62,2708.37,2553.45,2600.21,1254678742.58
2024-08-10,ETH,2600.21,2645.71,2577.75,2610.64,566478754.71
2024-08-11,ETH,2610.64,2720.01,2541.45,2555.67,895626363.13
2024-08-12,ETH,2555.67,2750.36,2510.8,2723.07,1497872954.96
2024-08-13,ETH,2723.07,2738.95,2611.9,2703.6,1193720774.03
2024-08-14,ETH,2703.6,2780.36,2634.08,2661.98,1352456213.01
2024-08-15,ETH,2661.98,2675.61,2516.45,2570.39,1339226674.49
2024-08-16,ETH,2570.39,2631.33,2551.62,2593.7,1004141276.96
2024-08-17,ETH,2593.7,2627.79,2588.33,2614.92,379457607.09
2024-08-18,ETH,2614.92,2688.05,2595.09,2612.58,608760936.0
2024-08-19,ETH,2612.58,2648.59,2564.33,2637.47,913374780.6
2024-08-20,ETH,2637.47,2696.96,2555.47,2573.25,1027820178.53
2024-08-21,ETH,2573.25,2665.0,2536.65,2631.39,1060404718.81
2024-08-22,ETH,2631.39,2645.74,2585.16,2623.57,792847483.99
2024-08-23,ETH,2623.57,2801.3,2622.04,2764.81,1227460805.08
2024-08-24,ETH,2764.81,2821.03,2734.68,2769.86,687507298.7
2024-08-25,ETH,2769.86,2793.69,2734.94,2747.52,544826991.77
2024-08-26,ETH,2747.52,2763.44,2667.78,2681.15,983028927.22
2024-08-27,ETH,2681.15,2700.25,2397.41,2458.29,1478097677.49
2024-08-28,ETH,2458.29,2555.36,2419.63,2528.73,1805521537.98
2024-08-29,ETH,2528.73,2596.48,2505.99,2527.97,1248564659.83
2024-08-30,ETH,2527.97,2549.39,2431.81,2526.02,1350698797.75
2024-08-31,ETH,2526.02,2533.75,2492.3,2513.01,405411435.18
2024-09-01,ETH,2513.01,2516.11,2399.46,2426.06,965223692.27
2024-09-02,ETH,2426.06,2564.12,2423.46,2538.22,1104998067.39
2024-09-03,ETH,2538.22,2553.6,2412.13,2424.4,1002071915.38
2024-09-04,ETH,2424.4,2489.97,2307.38,2450.36,1522896400.47
2024-09-05,ETH,2450.36,2465.98,2347.87,2367.89,1211036915.11
2024-09-06,ETH,2367.89,2408.12,2150.58,2224.52,2911433881.45
2024-09-07,ETH,2224.52,2311.5,2221.47,2273.45,903055827.51
2024-09-08,ETH,2273.45,2333.32,2240.93,2297.39,956132080.19
2024-09-09,ETH,2297.39,2381.15,2272.96,2360.0,1706417888.46
2024-09-10,ETH,2360.0,2399.89,2321.2,2388.83,1213946829.14
2024-09-11,ETH,2388.83,2389.63,2277.46,2340.73,1893281252.44
2024-09-12,ETH,2340.73,2392.23,2315.2,2361.91,1272153141.66
2024-09-13,ETH,2361.91,2467.01,2337.55,2441.28,1341722179.48
2024-09-14,ETH,2441.28,2442.6,2380.27,2418.52,553168350.76
2024-09-15,ETH,2418.52,2430.97,2284.83,2316.46,939667666.73
2024-09-16,ETH,2316.46,2335.55,2252.35,2295.53,1419906010.83
2024-09-17,ETH,2295.53,2394.13,2263.23,2342.21,1250600523.86
2024-09-18,ETH,2342.21,2376.81,2277.24,2375.01,1863106009.93
2024-09-19,ETH,2375.01,2495.81,2373.21,2465.83,1631198496.45
2024-09-20,ETH,2465.83,2572.48,2438.28,2561.88,1676058410.49
2024-09-21,ETH,2561.88,2623.23,2529.08,2613.27,898249036.55
2024-09-22,ETH,2613.27,2632.42,2525.5,2581.43,1119229049.35
2024-09-23,ETH,2581.43,2703.72,2540.14,2647.17,2114026606.3
2024-09-24,ETH,2647.17,2671.47,2591.67,2653.41,1489530217.0
2024-09-25,ETH,2653.41,2673.98,2554.44,2579.69,1193419716.98
2024-09-26,ETH,2579.69,2667.12,2558.97,2632.81,1671331616.32
2024-09-27,ETH,2632.81,2729.09,2615.78,2695.48,1686949107.85
2024-09-28,ETH,2695.48,2704.85,2650.36,2676.03,679092312.05
2024-09-29,ETH,2676.03,2684.06,2634.67,2658.08,896401461.54
2024-09-30,ETH,2658.08,2663.74,2574.29,2601.63,1764901279.49
2024-10-01,ETH,2601.63,2658.14,2412.86,2447.54,2371417682.45
2024-10-02,ETH,2447.54,2498.47,2351.69,2363.64,2135168461.41
2024-10-03,ETH,2363.64,2403.1,2309.02,2349.81,1861233702.36
2024-10-04,ETH,2349.81,2441.17,2339.08,2414.67,1466938297.17
